Origin of data [Measured/Computed]:; Measured
Machine/Treatment room:; hzRoom1_90_RF4_250701
Snout name:; hzRoom1_90_RF4
Range modulator name:; RF4
Radiation type:; Carbon
Curve type [Depth/X/Y/AbsoluteDosimetry]:; Depth
Medium:; Water
Single spot [Yes/No]:; Yes
Isocenter to snout distance [mm]:; 680
Isocenter to phantom surface distance [mm]:; 150
Detector lateral shape [Quadratic/Circular]:; Circular
Detector lateral side/diameter [mm]:; 80
Nominal beam energy [MeV]:; 1443.12
Measured dose curve (Depth [mm] Dose [a.u.]):; 
157.00;0.22812
162.00;0.20516
167.00;0.18785
172.00;0.17211
177.00;0.16151
182.00;0.15238
187.00;0.14419
192.00;0.13893
197.00;0.13253
202.00;0.12705
207.00;0.12152
208.50;0.12034
223.50;0.10534
238.50;0.09189
253.50;0.07959
268.50;0.06914
283.50;0.05913
298.50;0.05065
313.50;0.04312
328.50;0.03615
343.50;0.03021
358.50;0.02484
373.50;0.02098
388.50;0.01665
403.50;0.01383
413.00;0.01280
End:; 
Origin of data [Measured/Computed]:; Measured
Machine/Treatment room:; hzRoom1_90_RF4_250701
Snout name:; hzRoom1_90_RF4
Range modulator name:; RF4
Radiation type:; Carbon
